student_pid,State,Started on,Completed,Grade/10.00,topic,labType
spid1_DXSJGE3PPMX7SAZOEVC6A6AS6Q,Finished,11/02/2023 9:46,15/02/2023 21:05,10.0,C-String,Prelab
spid1_XJTLQY3CBVOY5OP3IMKT5QQYSD,Finished,11/02/2023 10:17,16/02/2023 15:15,10.0,C-String,Prelab
spid1_IKQE56OZW3DJNK2E44Z7N7U2I5,Finished,11/02/2023 10:38,18/02/2023 10:38,0.0,C-String,Prelab
spid1_GS3XXJSRSMXCSRDDO75VVTYETA,Finished,11/02/2023 12:17,13/02/2023 2:58,10.0,C-String,Prelab
spid1_65VLUHVQ6AZ4HDMFK5NQKEQL5M,Finished,11/02/2023 12:29,11/02/2023 17:29,10.0,C-String,Prelab
spid1_HHGTQONVMKCBTRKAPJWCVHHITX,Finished,11/02/2023 13:33,15/02/2023 23:47,10.0,C-String,Prelab
spid1_5DCQ7NUBTPQLJOBQ3CVA2J4ETC,Finished,11/02/2023 14:01,15/02/2023 22:14,10.0,C-String,Prelab
spid1_7UPIU6SG3IDM54DWKK37IFNLPQ,Finished,11/02/2023 15:00,18/02/2023 11:51,10.0,C-String,Prelab
spid1_6PE3TBCQ722QYNZUAX7I5C5C5Y,Finished,11/02/2023 16:13,12/02/2023 12:58,10.0,C-String,Prelab
spid1_COPGGLKDQFM532VT5L737XHEFK,Finished,11/02/2023 16:42,14/02/2023 8:36,10.0,C-String,Prelab
spid1_FXI7XMDE5MT5GLSBGCCJKSW5GS,Finished,11/02/2023 17:04,11/02/2023 17:31,10.0,C-String,Prelab
spid1_YRKFOEQ3UKJCS55ZRNTSD2D5I6,Finished,11/02/2023 17:44,13/02/2023 22:13,1.52,C-String,Prelab
spid1_UOPDSXZTQ6K7HDMUZSU3IH6VTC,Finished,11/02/2023 18:41,13/02/2023 0:28,10.0,C-String,Prelab
spid1_RQK7SJIYFELOFH3JI6VFAY3KXS,Finished,11/02/2023 19:33,18/02/2023 19:33,0.61,C-String,Prelab
spid1_CYYGPJRJ2E3M67MIYUMSMFGNFC,Finished,11/02/2023 20:28,12/02/2023 14:28,10.0,C-String,Prelab
spid1_YJ7EQEZUZIA7GZL3MXRRCHCJ2N,Finished,11/02/2023 20:30,12/02/2023 1:34,6.67,C-String,Prelab
spid1_HA234DR6WG3FL4IRFTU2557DMT,Finished,11/02/2023 21:48,11/02/2023 22:02,10.0,C-String,Prelab
spid1_S42WY55JJDMDRFGZLWHQK2E67C,Finished,11/02/2023 22:46,11/02/2023 22:51,10.0,C-String,Prelab
spid1_HEUY3MDNIL7WUDEK32OFSI6RYO,Finished,11/02/2023 22:55,18/02/2023 22:55,3.94,C-String,Prelab
spid1_T4W3TLBDTNDDQY3YV6EE3O6KK4,Finished,12/02/2023 0:31,17/02/2023 0:14,10.0,C-String,Prelab
spid1_MV2IQYSWMWMTDPREC2YJR63KIR,Finished,12/02/2023 0:43,12/02/2023 1:05,10.0,C-String,Prelab
spid1_C3DLJ7PYVSYGQP736DWNRLC2PE,Finished,12/02/2023 9:18,15/02/2023 20:12,10.0,C-String,Prelab
spid1_XEDOX2D3VSAZCUHETZB7XVYSP7,Finished,12/02/2023 9:53,13/02/2023 15:17,3.64,C-String,Prelab
spid1_BSEATEQG4OXCR7LO5TVFAR56ZA,Finished,12/02/2023 10:14,12/02/2023 17:38,10.0,C-String,Prelab
spid1_VPHJ5Q6S4FHZGQSJCQ2UYFHXL5,Finished,12/02/2023 10:50,13/02/2023 2:44,0.0,C-String,Prelab
spid1_YJ7EQEZUZIA7GZL3MXRRCHCJ2N,Finished,12/02/2023 12:16,12/02/2023 13:25,10.0,C-String,Prelab
spid1_YHXVWP7BJZN5BMXI4SN2IMQ4Y3,Finished,12/02/2023 12:21,12/02/2023 13:24,6.97,C-String,Prelab
spid1_WRBJFRSUONATGRDZ54TWDJO2PY,Finished,12/02/2023 13:33,12/02/2023 15:07,10.0,C-String,Prelab
spid1_ZQ3A4FGGRZ4BPKTX3V6XXCR3ZY,Finished,12/02/2023 13:39,12/02/2023 16:16,10.0,C-String,Prelab
spid1_DJYTXORQFTVHRDBD7LWKX5NGI7,Finished,12/02/2023 14:12,12/02/2023 16:17,10.0,C-String,Prelab
spid1_VW6HIBSYVLPXI7STLBRRM5N3YG,Finished,12/02/2023 15:23,19/02/2023 15:23,0.3,C-String,Prelab
spid1_C3J6PZRWR3VZCCH6OH2NG7K2HV,Finished,12/02/2023 17:05,15/02/2023 15:55,10.0,C-String,Prelab
spid1_2C3YESK3CSCR57H6OEGLJ7BCP7,Finished,12/02/2023 17:25,15/02/2023 16:18,10.0,C-String,Prelab
spid1_6OF5L2T3VQA5K33CXNOKT2Z7X7,Finished,12/02/2023 19:43,12/02/2023 19:47,10.0,C-String,Prelab
spid1_KXWPIZIBHXVNXTTFXINTRBZ2BE,Finished,12/02/2023 20:21,19/02/2023 20:21,9.7,C-String,Prelab
spid1_HRC4V7GKXEFTMKSYOS4GYGQQ3K,Finished,12/02/2023 21:24,13/02/2023 0:17,0.61,C-String,Prelab
spid1_EYXRVVDA6DTKGMFQWZH6OV5364,Finished,12/02/2023 21:27,14/02/2023 12:05,10.0,C-String,Prelab
spid1_LNF2IJBPDAIMN73UA4ANH77VGT,Finished,12/02/2023 21:37,15/02/2023 11:30,10.0,C-String,Prelab
spid1_V4D46HJVZPNGZNSBS7GHTZH6E3,Finished,12/02/2023 21:58,12/02/2023 22:51,10.0,C-String,Prelab
spid1_RNWE3YV3B27LJUIGABNQVKGCDX,Finished,12/02/2023 21:59,14/02/2023 7:36,10.0,C-String,Prelab
spid1_3KYUZM4VL6UEUSUOLNHLEMQNWG,Finished,12/02/2023 22:07,13/02/2023 12:59,6.97,C-String,Prelab
spid1_EMITTMQJXRBUCI3JE5PZFA34MW,Finished,12/02/2023 23:17,19/02/2023 23:17,10.0,C-String,Prelab
spid1_YBVZMHYCBLH3YNORDXY4HNIXP4,Finished,12/02/2023 23:55,13/02/2023 0:57,10.0,C-String,Prelab
spid1_UYYFO5ZXHSMCXACMWUWBRBCCJC,Finished,12/02/2023 23:57,15/02/2023 23:21,7.58,C-String,Prelab
spid1_HRC4V7GKXEFTMKSYOS4GYGQQ3K,Finished,13/02/2023 0:19,13/02/2023 1:16,3.94,C-String,Prelab
spid1_WNBSJDNFDCEX7XD6KFSUNYCQM2,Finished,13/02/2023 7:20,13/02/2023 22:29,3.94,C-String,Prelab
spid1_LSLHRDWQI2ZQV6KB3VQN5GG2ET,Finished,13/02/2023 7:46,13/02/2023 10:50,10.0,C-String,Prelab
spid1_2ZR2BB22A5RF45C2JJFUVDF3WO,Finished,13/02/2023 9:20,13/02/2023 10:08,10.0,C-String,Prelab
spid1_SHRBKQMM5WD4AWD3W4LNW6BFXW,Finished,13/02/2023 9:37,14/02/2023 12:42,10.0,C-String,Prelab
spid1_5ELTYILHA5ETSD2V2IN32AGJEL,Finished,13/02/2023 9:45,13/02/2023 10:51,10.0,C-String,Prelab
spid1_BYMNYD2NJ2Q47SHG7OWLALHQJP,Finished,13/02/2023 10:09,20/02/2023 10:09,0.3,C-String,Prelab
spid1_4GNDEFTDF4MB3CRFI7SOCHGCZS,Finished,13/02/2023 10:18,16/02/2023 19:38,10.0,C-String,Prelab
spid1_Z5U3H6YYQDC6N64I2MIUA3PPZM,Finished,13/02/2023 10:52,13/02/2023 11:03,10.0,C-String,Prelab
spid1_G5V7LQ5UNXHOT2JTPYDHNVBKKP,Finished,13/02/2023 11:54,14/02/2023 13:16,10.0,C-String,Prelab
spid1_3W4FKK6L2QUCUV3C2QP3CHWAAS,Finished,13/02/2023 12:42,14/02/2023 22:20,10.0,C-String,Prelab
spid1_EDPOOBU2U4SIBYL7L4GOZAH5OQ,Finished,13/02/2023 13:26,15/02/2023 7:51,10.0,C-String,Prelab
spid1_DSMV3UFU4L6HFHSPQYHCLN65CU,Finished,13/02/2023 14:11,14/02/2023 19:12,6.97,C-String,Prelab
spid1_CPWJUMTNMWAI3VVQTKVIHNFS3C,Finished,13/02/2023 14:19,14/02/2023 11:21,10.0,C-String,Prelab
spid1_JWCBHOOB2FUKBJ6TWSIKZ4Z2NR,Finished,13/02/2023 14:58,20/02/2023 14:58,0.0,C-String,Prelab
spid1_QN753I2SSBRGLICUDARLXDJDED,Finished,13/02/2023 15:01,20/02/2023 15:01,7.27,C-String,Prelab
spid1_VAG36VKQOEHVFHRPIXH4RU4H3L,Finished,13/02/2023 15:01,13/02/2023 15:20,10.0,C-String,Prelab
spid1_YNEUMCDICDEJGR2WTCHLKJFBQX,Finished,13/02/2023 16:09,14/02/2023 19:10,10.0,C-String,Prelab
spid1_MABY26XPTXAVTIVW5SLBU4VI64,Finished,13/02/2023 16:34,13/02/2023 17:03,10.0,C-String,Prelab
spid1_726VPKJ5Z3GQZ2CLGILRSRDIP5,Finished,13/02/2023 16:42,20/02/2023 16:42,3.94,C-String,Prelab
spid1_HSFEUWSZKCQXXGTZYK2KV4GROD,Finished,13/02/2023 17:45,16/02/2023 12:29,10.0,C-String,Prelab
spid1_HRC4V7GKXEFTMKSYOS4GYGQQ3K,Finished,13/02/2023 17:58,13/02/2023 18:24,3.94,C-String,Prelab
spid1_7NDZHDKLK3CD35XQLGGNY2UPBH,Finished,13/02/2023 18:06,13/02/2023 22:31,10.0,C-String,Prelab
spid1_3KYUZM4VL6UEUSUOLNHLEMQNWG,Finished,13/02/2023 18:17,20/02/2023 18:17,6.97,C-String,Prelab
spid1_64DFQP7LCTR2LEU5UIOEXGYZS2,Finished,13/02/2023 18:28,20/02/2023 14:27,10.0,C-String,Prelab
spid1_C6UAXWHU4GFT2INWKEYQLNDV5H,Finished,13/02/2023 19:09,13/02/2023 23:34,10.0,C-String,Prelab
spid1_DBBA26SCS3MYBJ4ANVPLFEYJCN,Finished,13/02/2023 19:43,18/02/2023 11:04,10.0,C-String,Prelab
spid1_QFIZAOSXOZ3OBUHHZDZKX5O4K5,Finished,13/02/2023 19:45,20/02/2023 19:45,0.0,C-String,Prelab
spid1_TMHGGGUXJYSQCTCK34D74ZVA2Q,Finished,13/02/2023 19:57,13/02/2023 21:02,10.0,C-String,Prelab
spid1_GGEIJZSXHHJVRYZVKVPE6Q4DCM,Finished,13/02/2023 20:00,15/02/2023 23:42,10.0,C-String,Prelab
spid1_OWEK7GCF2XTRZOTKC7KGH664AF,Finished,13/02/2023 20:11,14/02/2023 12:42,10.0,C-String,Prelab
spid1_IYKQQZPAMSY7HNLUFNQV22G4CS,Finished,13/02/2023 20:20,13/02/2023 21:04,10.0,C-String,Prelab
spid1_PHRQYZSO2CI3HM5HEXTUKD43BJ,Finished,13/02/2023 20:27,13/02/2023 21:05,10.0,C-String,Prelab
spid1_P6KFTOMDNSKNA2LTIU2YWD7AM6,Finished,13/02/2023 20:42,14/02/2023 15:05,10.0,C-String,Prelab
spid1_33ETYNMVQ2Z2DTVYUV3EPQ5M4W,Finished,13/02/2023 20:46,18/02/2023 23:21,10.0,C-String,Prelab
spid1_XMXAQX6SHSHBO7STXJJDVLNEWU,Finished,13/02/2023 20:52,13/02/2023 21:55,10.0,C-String,Prelab
spid1_SNGWSR26F26PJ2AHBDBRENMSES,Finished,13/02/2023 20:53,20/02/2023 20:53,0.0,C-String,Prelab
spid1_NU2DITIGWJAWCEQ53QV3WUWRS4,Finished,13/02/2023 21:01,13/02/2023 22:04,10.0,C-String,Prelab
spid1_5VOL7VXBXEIBPOSYICGY4V3GHF,Finished,13/02/2023 21:02,14/02/2023 9:34,10.0,C-String,Prelab
spid1_TMHGGGUXJYSQCTCK34D74ZVA2Q,Finished,13/02/2023 21:02,13/02/2023 21:07,10.0,C-String,Prelab
spid1_H7J66LZOIZQNXY5WTSDP5UAMBR,Finished,13/02/2023 21:04,20/02/2023 21:04,0.0,C-String,Prelab
spid1_OETVPX567UY3BXKVFPKPUEKUQM,Finished,13/02/2023 21:07,19/02/2023 11:27,6.67,C-String,Prelab
spid1_4LADHGTJUWVFTUEORBXQWQRQBQ,Finished,13/02/2023 21:09,17/02/2023 21:52,10.0,C-String,Prelab
spid1_RBW4HOMXMEQALOGVZVF7T2B43B,Finished,13/02/2023 21:10,16/02/2023 16:18,10.0,C-String,Prelab
spid1_7DLZU2UBYC2JVEBNZV34RZSQAU,Finished,13/02/2023 21:36,19/02/2023 14:05,10.0,C-String,Prelab
spid1_5JNIKBBMEND3ORO6XQHKFNNXZL,Finished,13/02/2023 21:46,13/02/2023 22:37,10.0,C-String,Prelab
spid1_43VFJ5HMNETUNVN4MYK5NUZZOV,Finished,13/02/2023 21:52,14/02/2023 23:58,10.0,C-String,Prelab
spid1_PWASIGZ6BRJNVVRNUI64LXFQFG,Finished,13/02/2023 22:04,14/02/2023 2:19,3.33,C-String,Prelab
spid1_QS56ECVBYOV5QKFZCHCX3R2LXD,Finished,13/02/2023 22:24,15/02/2023 7:19,10.0,C-String,Prelab
spid1_7XJDZKRZYF7B7IDYHQ3ICV566L,Finished,13/02/2023 22:35,16/02/2023 18:34,10.0,C-String,Prelab
spid1_YRKFOEQ3UKJCS55ZRNTSD2D5I6,Finished,13/02/2023 22:35,13/02/2023 23:39,5.15,C-String,Prelab
spid1_72A2MIBQ3H7CLPCHTMGWOXQISF,Finished,13/02/2023 22:58,15/02/2023 16:27,10.0,C-String,Prelab
spid1_VCGPBF7NZXJ7DWMJVV6PR7PDJX,Finished,14/02/2023 0:18,21/02/2023 0:18,0.3,C-String,Prelab
spid1_W6DXQALEKDY4LAMJRCCUA6B3AP,Finished,14/02/2023 6:53,15/02/2023 9:51,10.0,C-String,Prelab
spid1_PYXK2YOTL3I4F5FPPSQ4NESDBD,Finished,14/02/2023 7:33,20/02/2023 17:55,10.0,C-String,Prelab
spid1_ANE7RLJFG3B6NZQUAUTPD76FVQ,Finished,14/02/2023 7:34,18/02/2023 16:42,10.0,C-String,Prelab
spid1_556A22JF2RRCXDJSB3O24SJMLB,Finished,14/02/2023 7:34,14/02/2023 8:11,10.0,C-String,Prelab
spid1_G5CO2PWBHN2EF5V6VX7KNZFQ7H,Finished,14/02/2023 7:34,14/02/2023 20:37,10.0,C-String,Prelab
spid1_GANB5KHVSBXWZLWQPCSF7WR46A,Finished,14/02/2023 7:34,14/02/2023 7:35,0.0,C-String,Prelab
spid1_TQNYZFQ5MR6E7SF3QB6PYS5YUK,Finished,14/02/2023 7:35,14/02/2023 8:28,4.55,C-String,Prelab
spid1_YRKFOEQ3UKJCS55ZRNTSD2D5I6,Finished,14/02/2023 7:41,14/02/2023 7:50,5.15,C-String,Prelab
spid1_5AUOPBRHXGONAISPBDFC4QNZI5,Finished,14/02/2023 9:20,21/02/2023 2:35,10.0,C-String,Prelab
spid1_RNWE3YV3B27LJUIGABNQVKGCDX,Finished,14/02/2023 9:22,21/02/2023 9:22,3.33,C-String,Prelab
spid1_RPEICQY3HVR4LVKJ6JLNHE7PX4,Finished,14/02/2023 9:31,15/02/2023 0:30,5.45,C-String,Prelab
spid1_LFBCYOPMJF56HBKIJHC333I3Y3,Finished,14/02/2023 9:43,14/02/2023 22:58,10.0,C-String,Prelab
spid1_P5H5NIFEYXT4LRLEPSVELIH4TH,Finished,14/02/2023 10:00,19/02/2023 10:33,10.0,C-String,Prelab
spid1_LCQQWK4CREMBVQKKIV43GYMH6L,Finished,14/02/2023 10:08,14/02/2023 21:09,10.0,C-String,Prelab
spid1_LC4GPJR4LXR5YG5QM6KGMV45SI,Finished,14/02/2023 12:38,14/02/2023 12:56,10.0,C-String,Prelab
spid1_5NTBZWL2SXMLO4EGQRA32LPOX3,Finished,14/02/2023 12:42,17/02/2023 22:34,10.0,C-String,Prelab
spid1_OPYIYZDGNUDB6LB7WJUZODJ7K3,Finished,14/02/2023 13:05,14/02/2023 13:35,10.0,C-String,Prelab
spid1_PWASIGZ6BRJNVVRNUI64LXFQFG,Finished,14/02/2023 13:16,14/02/2023 13:19,10.0,C-String,Prelab
spid1_FEOB5ICCYLQTOO3XMNKYHFPSBT,Finished,14/02/2023 13:17,16/02/2023 15:51,10.0,C-String,Prelab
spid1_MZABYLVTRRB4QZU4VB4JNDGYWM,Finished,14/02/2023 14:09,14/02/2023 16:39,10.0,C-String,Prelab
spid1_XECMYNTQCCOJUNXJXC4PZJ2PFB,Finished,14/02/2023 14:32,20/02/2023 18:46,10.0,C-String,Prelab
spid1_D6LOZ5CCPERHMB6ALQGMB2N2R3,Finished,14/02/2023 14:39,14/02/2023 22:48,10.0,C-String,Prelab
spid1_YXD56GESRTXPBMSY6RHBKKG7MU,Finished,14/02/2023 15:14,14/02/2023 16:17,10.0,C-String,Prelab
spid1_F7BPOQUW3R74JADKCDGAQF5EK7,Finished,14/02/2023 16:02,16/02/2023 18:33,10.0,C-String,Prelab
spid1_DAXENPLI4M2WVFPHBRDPB76OEV,Finished,14/02/2023 16:04,21/02/2023 16:04,0.0,C-String,Prelab
spid1_6YHZOMINGNJ35HYWNMRD4VW7T3,Finished,14/02/2023 16:06,20/02/2023 17:31,9.39,C-String,Prelab
spid1_5WIEKYMBY7RZGD5MT6ATNPI4QY,Finished,14/02/2023 16:11,15/02/2023 23:38,10.0,C-String,Prelab
spid1_3LJMU63D4GUEHWZXRKWZGQWKG2,Finished,14/02/2023 16:16,18/02/2023 23:26,10.0,C-String,Prelab
spid1_SJN37ORKGP2ELNU6F72DP7PEQU,Finished,14/02/2023 17:09,17/02/2023 12:34,10.0,C-String,Prelab
spid1_Q4YSAJQUVC5XDNWDXNVTTTLXYH,Finished,14/02/2023 17:18,16/02/2023 21:17,10.0,C-String,Prelab
spid1_BA5JIG7BXGW7KAAMVDCL3R7NFL,Finished,14/02/2023 17:36,20/02/2023 15:53,10.0,C-String,Prelab
spid1_O2GKKB2ABM4KTD32JQN527JHMM,Finished,14/02/2023 17:46,15/02/2023 11:12,10.0,C-String,Prelab
spid1_M2SM7F4DKAQB7TZGZW6E5ZCR4S,Finished,14/02/2023 18:06,19/02/2023 12:23,10.0,C-String,Prelab
spid1_7QQUDFNCEJSWFWSQZYTU5V34UL,Finished,14/02/2023 18:40,20/02/2023 20:57,10.0,C-String,Prelab
spid1_DSMV3UFU4L6HFHSPQYHCLN65CU,Finished,14/02/2023 19:12,14/02/2023 19:21,6.97,C-String,Prelab
spid1_EUYHETJDKKQS6XTS2D3WC6UGEZ,Finished,14/02/2023 19:31,14/02/2023 21:16,3.64,C-String,Prelab
spid1_XJ4C2ZGXPASOHLPOHVVGKP62D3,Finished,14/02/2023 19:38,15/02/2023 9:55,10.0,C-String,Prelab
spid1_BCRBJRKGMH4JJI5OV53UAYMOT3,Finished,14/02/2023 20:12,17/02/2023 18:23,8.79,C-String,Prelab
spid1_RJX2ZJ3RC6YSZLHWEGEUHE5DAC,Finished,14/02/2023 20:36,19/02/2023 12:51,10.0,C-String,Prelab
spid1_N3LKQYQ4AY3XVGT5X555ISD4E7,Finished,14/02/2023 21:16,15/02/2023 12:45,3.94,C-String,Prelab
spid1_KFXUVMV4OD5FGBLV7ALUEE6XM2,Finished,14/02/2023 21:33,19/02/2023 10:20,10.0,C-String,Prelab
spid1_G5FJB7J6CZZSTFJHBME7CRG5MT,Finished,14/02/2023 21:48,15/02/2023 15:01,6.97,C-String,Prelab
spid1_QORYFTQFTHNJYZECNIYW3XR5HG,Finished,14/02/2023 21:52,15/02/2023 9:40,10.0,C-String,Prelab
spid1_PPGNLTHWVCZAPUZRNTCOX2S2NA,Finished,14/02/2023 22:05,21/02/2023 20:03,10.0,C-String,Prelab
spid1_LCE65JW7A3OKGB6JSGDWPMJRT5,Finished,14/02/2023 22:28,15/02/2023 10:36,10.0,C-String,Prelab
spid1_H42UNZL5ECOR4SQL27L6ZSP3CX,Finished,14/02/2023 22:35,21/02/2023 14:55,10.0,C-String,Prelab
spid1_ICSNCKINYSTLEDACM5STZZHLE7,Finished,14/02/2023 23:34,21/02/2023 23:34,3.33,C-String,Prelab
spid1_PTXIMSWY75MKMZ7EYXJMRFDXFY,Finished,15/02/2023 0:00,15/02/2023 22:39,3.64,C-String,Prelab
spid1_S7RDZHLEWLMWQL7A3WSX6CTCOR,Finished,15/02/2023 6:54,16/02/2023 21:36,10.0,C-String,Prelab
spid1_WS5JX4VD6C4GM33NN2BZI33AWW,Finished,15/02/2023 7:50,19/02/2023 19:24,10.0,C-String,Prelab
spid1_EZJZFG57IDBKDHYZ6OUQCKFGAZ,Finished,15/02/2023 7:50,15/02/2023 9:10,10.0,C-String,Prelab
spid1_XZRTWNQWOYOUK3S6UUIIC3M7VG,Finished,15/02/2023 7:56,15/02/2023 12:40,6.97,C-String,Prelab
spid1_MOBLIMXO6GCGM5ULRFTY3XN5BJ,Finished,15/02/2023 8:16,21/02/2023 18:27,10.0,C-String,Prelab
spid1_VHUFLKRVQJH3DG55EGHCFHPCNF,Finished,15/02/2023 8:42,15/02/2023 8:53,10.0,C-String,Prelab
spid1_V2536LX2KFES5JLBLQWOFOMPQG,Finished,15/02/2023 8:44,21/02/2023 23:19,10.0,C-String,Prelab
spid1_O4WIPXGDCRBX2S7KVYJCFR2AFC,Finished,15/02/2023 8:58,15/02/2023 12:34,10.0,C-String,Prelab
spid1_EUYHETJDKKQS6XTS2D3WC6UGEZ,Finished,15/02/2023 9:05,15/02/2023 10:20,3.94,C-String,Prelab
spid1_TTEQHTU74PRETPH5UGMEX5JOFV,Finished,15/02/2023 9:38,17/02/2023 23:19,7.88,C-String,Prelab
spid1_RK7SOW5GAR3EXAH7UN2UPZ5PEW,Finished,15/02/2023 9:42,15/02/2023 10:03,10.0,C-String,Prelab
spid1_OPPOBKTQ3Q6SZBKLKQHUIY7EE7,Finished,15/02/2023 10:12,15/02/2023 14:56,10.0,C-String,Prelab
spid1_2PP6XCTZCSL6SLCU35QZONNPWU,Finished,15/02/2023 10:14,20/02/2023 17:58,10.0,C-String,Prelab
spid1_PBKIKBE6YX7Z2JIVDQKP4T2FT3,Finished,15/02/2023 10:22,16/02/2023 12:31,10.0,C-String,Prelab
spid1_IBLPZEN6UIEFTMXSNQHIKGQUZK,Finished,15/02/2023 10:37,21/02/2023 16:41,10.0,C-String,Prelab
spid1_MP6KLGY5SUL2PPEG4LRBB36XN6,Finished,15/02/2023 10:38,15/02/2023 13:19,10.0,C-String,Prelab
spid1_F55NAVP44QH5GPZS2LC4TFR2MU,Finished,15/02/2023 10:44,15/02/2023 11:49,10.0,C-String,Prelab
spid1_DIZWBJAH2MFPABRRAGFHCG4V2T,Finished,15/02/2023 10:50,15/02/2023 11:52,10.0,C-String,Prelab
spid1_O3VZ5MLUQAUCQR3FJBAIEWGYKV,Finished,15/02/2023 10:55,16/02/2023 12:58,10.0,C-String,Prelab
spid1_WGCGR7X76QKXF5UORBNHIGMIJ3,Finished,15/02/2023 11:12,15/02/2023 14:38,10.0,C-String,Prelab
spid1_JCU7WYDPYOHQKCU255J5OS2SZJ,Finished,15/02/2023 11:14,19/02/2023 21:34,10.0,C-String,Prelab
spid1_RNSLHYE7SDMPZRZ5OJSAATOZWL,Finished,15/02/2023 11:31,22/02/2023 11:31,0.0,C-String,Prelab
spid1_BKPXURL35AM7LBGM7S5O5Y7QZZ,Finished,15/02/2023 11:33,15/02/2023 12:15,8.18,C-String,Prelab
spid1_67PCWQIF26SRHOL7WJJF63YX7Y,Finished,15/02/2023 12:01,22/02/2023 9:37,10.0,C-String,Prelab
spid1_Q3BAUR36FTAVWTV3DHTACLSGM4,Finished,15/02/2023 12:11,15/02/2023 13:36,4.85,C-String,Prelab
spid1_2UMRD2VQ3PD2WIYHGYAZO53E6X,Finished,15/02/2023 12:18,22/02/2023 12:18,6.67,C-String,Prelab
spid1_P2WJHGKWSISUHGJPATPIVDM3HL,Finished,15/02/2023 12:29,15/02/2023 13:19,10.0,C-String,Prelab
spid1_XZRTWNQWOYOUK3S6UUIIC3M7VG,Finished,15/02/2023 12:44,15/02/2023 12:46,10.0,C-String,Prelab
spid1_N3LKQYQ4AY3XVGT5X555ISD4E7,Finished,15/02/2023 12:45,18/02/2023 13:03,10.0,C-String,Prelab
spid1_OXJOUQKHYFG6I6LHHBX7OFWHOS,Finished,15/02/2023 12:46,19/02/2023 15:11,10.0,C-String,Prelab
spid1_H655SHG6RWT3ZITJJRGGYUQVWY,Finished,15/02/2023 13:07,15/02/2023 23:06,10.0,C-String,Prelab
spid1_5JNIKBBMEND3ORO6XQHKFNNXZL,Finished,15/02/2023 13:12,22/02/2023 13:12,0.0,C-String,Prelab
spid1_23ECMDBLLADBRKI4267DAO7ZMK,Finished,15/02/2023 13:19,15/02/2023 13:50,10.0,C-String,Prelab
spid1_RI24SNIYLFNNJZIBYZHDWAV4AX,Finished,15/02/2023 13:19,15/02/2023 18:18,10.0,C-String,Prelab
spid1_4XBOSLBIZDAMVPEDSJYO7ZOHFL,Finished,15/02/2023 13:20,16/02/2023 13:04,10.0,C-String,Prelab
spid1_URCNUC4STIDYKM4ZGITA74W7YW,Finished,15/02/2023 13:29,15/02/2023 17:07,10.0,C-String,Prelab
spid1_WRHQKQ46F7ZCVCDLSIDZI7OQFK,Finished,15/02/2023 13:32,16/02/2023 16:55,10.0,C-String,Prelab
spid1_MP6KLGY5SUL2PPEG4LRBB36XN6,Finished,15/02/2023 13:36,15/02/2023 13:44,10.0,C-String,Prelab
spid1_DSMV3UFU4L6HFHSPQYHCLN65CU,Finished,15/02/2023 13:37,22/02/2023 13:37,0.3,C-String,Prelab
spid1_4EIO47CK35PZ5P36CY7FWYBEE6,Finished,15/02/2023 13:42,15/02/2023 16:14,8.79,C-String,Prelab
spid1_DOQPPNWTZBS2ZDIAXGXCMRMSKW,Finished,15/02/2023 13:44,15/02/2023 16:40,10.0,C-String,Prelab
spid1_MY7PFQHXS3KP6SKHELQGZSITAF,Finished,15/02/2023 13:45,22/02/2023 13:45,6.67,C-String,Prelab
spid1_H4X4CXL2TBHTP2YF7CW7SLIXBU,Finished,15/02/2023 13:53,22/02/2023 13:53,0.0,C-String,Prelab
spid1_FLRA327ZX3LJJQCB6CRVGWMUUJ,Finished,15/02/2023 14:07,22/02/2023 14:07,8.79,C-String,Prelab
spid1_FTBDEDEMH7E5U7FTV2PDPQFEHW,Finished,15/02/2023 14:31,22/02/2023 14:31,3.64,C-String,Prelab
spid1_VH7LYBYZK4GUFVMGWZBHXS2RDT,Finished,15/02/2023 14:37,19/02/2023 20:18,10.0,C-String,Prelab
spid1_KVVHPNA4ZOBTVMGH7AZPREV6IK,Finished,15/02/2023 14:44,17/02/2023 1:40,10.0,C-String,Prelab
spid1_6ZZOOBQL33WFHXNCLWCM5I4O6T,Finished,15/02/2023 14:59,19/02/2023 22:10,10.0,C-String,Prelab
spid1_G5FJB7J6CZZSTFJHBME7CRG5MT,Finished,15/02/2023 15:02,20/02/2023 21:58,10.0,C-String,Prelab
spid1_23ECMDBLLADBRKI4267DAO7ZMK,Finished,15/02/2023 15:13,22/02/2023 15:13,0.0,C-String,Prelab
spid1_SAOCCZMGIHCEPQ2TFG4ISMER4B,Finished,15/02/2023 15:13,15/02/2023 15:18,10.0,C-String,Prelab
spid1_J37WNUDS3P5DHBBT22XPITDCG6,Finished,15/02/2023 15:13,15/02/2023 21:27,10.0,C-String,Prelab
spid1_6JJ5ZXZFORXVN2354IF3VVGHBC,Finished,15/02/2023 15:33,15/02/2023 17:47,10.0,C-String,Prelab
spid1_Q3BAUR36FTAVWTV3DHTACLSGM4,Finished,15/02/2023 15:34,15/02/2023 16:18,9.09,C-String,Prelab
spid1_JTER4D3FU3CEBXU5MNGFVYCHYM,Finished,15/02/2023 15:49,15/02/2023 18:18,10.0,C-String,Prelab
spid1_T6VEPFCG7JUMX2NPQTIHLJ7XX3,Finished,15/02/2023 15:51,19/02/2023 19:18,10.0,C-String,Prelab
